codigo,nombre,tipo,capitulo,grupo,subgrupo,categoria,codigo_jerarquico,sexo_aplicable,quirurgico,habilitado,actualizado_en
340906,TORACOPLASTIA EXTRAPLEURAL,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.06,Z,true,true,2026-04-29 12:54:39
340907,REPARACIÓN DE DEFORMIDAD DE PECTUS,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.07,Z,true,true,2026-04-29 12:54:39
340908,REPARACIÓN DE DEFORMIDAD DE PECTUS CON DISPOSITIVO,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.08,Z,true,true,2026-04-29 12:54:39
340909,RECONSTRUCCIÓN DEL ESTERNÓN CON INTERPOSICIÓN DE MÚSCULOS,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.09,Z,true,true,2026-04-29 12:54:39
340910,RECONSTRUCCIÓN DE ESTERNÓN CON DISPOSITIVO,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.10,Z,true,true,2026-04-29 12:54:39
340911,REPARACIÓN DE DEFORMIDAD DE PECTUS CON DISPOSITIVO ASISTIDO POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PARED TORÁCICA,RECONSTRUCCIÓN DE LA PARED TORÁCICA,34.0.9.11,Z,true,true,2026-04-29 12:54:39
341001,MEDIASTINOSCOPIA DIAGNÓSTICA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,MEDIASTINOSCOPIA,34.1.0.01,Z,true,true,2026-04-29 12:54:39
341101,EXPLORACIÓN Y DRENAJE DE MEDIASTINO POR MEDIASTINOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXPLORACIÓN Y DRENAJE EN MEDIASTINO,34.1.1.01,Z,true,true,2026-04-29 12:54:39
341104,EXPLORACIÓN Y DRENAJE DE MEDIASTINO POR ESTERNOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXPLORACIÓN Y DRENAJE EN MEDIASTINO,34.1.1.04,Z,true,true,2026-04-29 12:54:39
341105,EXPLORACIÓN Y DRENAJE DE MEDIASTINO POR TORACOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXPLORACIÓN Y DRENAJE EN MEDIASTINO,34.1.1.05,Z,true,true,2026-04-29 12:54:39
341106,EXPLORACIÓN Y DRENAJE DE MEDIASTINO POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXPLORACIÓN Y DRENAJE EN MEDIASTINO,34.1.1.06,Z,true,true,2026-04-29 12:54:39
341107,LAVADO O DESBRIDAMIENTO DE MEDIASTINO,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXPLORACIÓN Y DRENAJE EN MEDIASTINO,34.1.1.07,Z,true,true,2026-04-29 12:54:39
341201,BIOPSIA DE ÓRGANO O TEJIDO DE MEDIASTINO VÍA PERCUTÁNEA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,BIOPSIA DE MEDIASTINO,34.1.2.01,Z,true,true,2026-04-29 12:54:39
341202,BIOPSIA DE ÓRGANO O TEJIDO DE MEDIASTINO VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,BIOPSIA DE MEDIASTINO,34.1.2.02,Z,true,true,2026-04-29 12:54:39
341203,BIOPSIA DE ÓRGANO O TEJIDO DE MEDIASTINO POR MEDIASTINOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,BIOPSIA DE MEDIASTINO,34.1.2.03,Z,true,true,2026-04-29 12:54:39
341204,BIOPSIA DE ÓRGANO O TEJIDO DE MEDIASTINO POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,BIOPSIA DE MEDIASTINO,34.1.2.04,Z,true,true,2026-04-29 12:54:39
341205,BIOPSIA DE ÓRGANO O TEJIDO DE MEDIASTINO POR BRONCOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,BIOPSIA DE MEDIASTINO,34.1.2.05,Z,true,true,2026-04-29 12:54:39
341301,RESECCIÓN DE QUISTE O TUMOR BENIGNO DEL MEDIASTINO POR TORACOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE QUISTE O TUMOR BENIGNO EN MEDIASTINO,34.1.3.01,Z,true,true,2026-04-29 12:54:39
341302,RESECCIÓN DE QUISTE O TUMOR BENIGNO DEL MEDIASTINO POR ESTERNOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE QUISTE O TUMOR BENIGNO EN MEDIASTINO,34.1.3.02,Z,true,true,2026-04-29 12:54:39
341303,RESECCIÓN DE QUISTE O TUMOR BENIGNO DEL MEDIASTINO POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE QUISTE O TUMOR BENIGNO EN MEDIASTINO,34.1.3.03,Z,true,true,2026-04-29 12:54:39
341401,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO POR TORACOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE TUMOR MALIGNO EN MEDIASTINO,34.1.4.01,Z,true,true,2026-04-29 12:54:39
341402,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO POR ESTERNOTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE TUMOR MALIGNO EN MEDIASTINO,34.1.4.02,Z,true,true,2026-04-29 12:54:39
341403,RESECCIÓN DE TUMOR MALIGNO DEL MEDIASTINO POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,RESECCIÓN DE TUMOR MALIGNO EN MEDIASTINO,34.1.4.03,Z,true,true,2026-04-29 12:54:39
341501,EXTRACCIÓN DE CUERPO EXTRAÑO DE MEDIASTINO POR TORACOTOMÍA CON O SIN RESECCIÓN DE COSTILLA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXTRACCIÓN DE CUERPO EXTRAÑO DE MEDIASTINO,34.1.5.01,Z,true,true,2026-04-29 12:54:39
341502,EXTRACCIÓN DE CUERPO EXTRAÑO DE MEDIASTINO O LIBERACIÓN DE ADHERENCIAS POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN MEDIASTINO,EXTRACCIÓN DE CUERPO EXTRAÑO DE MEDIASTINO,34.1.5.02,Z,true,true,2026-04-29 12:54:39
341601,EMPAQUETAMIENTO Y DESEMPAQUETAMIENTO DEL MEDIASTINO,CUPS,Capítulo 06 SISTEMA RESPIRATORIO,EMPAQUETAMIENTO Y DESEMPAQUETAMIENTO DEL MEDIASTINO,EMPAQUETAMIENTO Y DESEMPAQUETAMIENTO DEL MEDIASTINO,EMPAQUETAMIENTO Y DESEMPAQUETAMIENTO DEL MEDIASTINO,34.1.6.01,Z,true,true,2026-04-29 12:54:39
342101,TORACOSCOPIA DIAGNÓSTICA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA","PROCEDIMIENTOS DIAGNÓSTICOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",TORACOSCOPIA,34.2.1.01,Z,true,true,2026-04-29 12:54:39
345001,TORACENTESIS DIAGNÓSTICA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,TORACENTESIS,34.5.0.01,Z,true,true,2026-04-29 12:54:39
345002,TORACENTESIS DE DRENAJE O DESCOMPRESIVA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,TORACENTESIS,34.5.0.02,Z,true,true,2026-04-29 12:54:39
345101,PLEURECTOMÍA PARIETAL VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEURECTOMÍA PARIETAL,34.5.1.01,Z,true,true,2026-04-29 12:54:39
345102,PLEURECTOMÍA PARIETAL POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEURECTOMÍA PARIETAL,34.5.1.02,Z,true,true,2026-04-29 12:54:39
345201,PLEURODESIS QUÍMICA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEUROESCLEROSIS,34.5.2.01,Z,true,true,2026-04-29 12:54:39
345202,PLEURODESIS QUÍMICA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEUROESCLEROSIS,34.5.2.02,Z,true,true,2026-04-29 12:54:39
345203,PLEURODESIS QUÍMICA POR TORACOSTOMÍA CERRADA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEUROESCLEROSIS,34.5.2.03,Z,true,true,2026-04-29 12:54:39
345204,PLEURODESIS MECÁNICA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEUROESCLEROSIS,34.5.2.04,Z,true,true,2026-04-29 12:54:39
345205,PLEURODESIS MECÁNICA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,PLEUROESCLEROSIS,34.5.2.05,Z,true,true,2026-04-29 12:54:39
345301,DECORTICACIÓN PULMONAR VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,DECORTICACIÓN PULMONAR,34.5.3.01,Z,true,true,2026-04-29 12:54:39
345302,DECORTICACIÓN PULMONAR POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,DECORTICACIÓN PULMONAR,34.5.3.02,Z,true,true,2026-04-29 12:54:39
345401,BIOPSIA DE PLEURA PERCUTÁNEA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,BIOPSIAS DE PLEURA,34.5.4.01,Z,true,true,2026-04-29 12:54:39
345402,BIOPSIAS DE PLEURA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,BIOPSIAS DE PLEURA,34.5.4.02,Z,true,true,2026-04-29 12:54:39
345403,BIOPSIAS DE PLEURA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,BIOPSIAS DE PLEURA,34.5.4.03,Z,true,true,2026-04-29 12:54:39
345501,RESECCIÓN DE TUMOR DE PLEURA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,RESECCIONES DE LESIONES EN PLEURA,34.5.5.01,Z,true,true,2026-04-29 12:54:39
345502,RESECCIÓN DE TUMOR DE PLEURA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,RESECCIONES DE LESIONES EN PLEURA,34.5.5.02,Z,true,true,2026-04-29 12:54:39
345503,LISIS DE ADHERENCIAS PLEURALES VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,RESECCIONES DE LESIONES EN PLEURA,34.5.5.03,Z,true,true,2026-04-29 12:54:39
345504,LISIS DE ADHERENCIAS PLEURALES POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,RESECCIONES DE LESIONES EN PLEURA,34.5.5.04,Z,true,true,2026-04-29 12:54:39
345601,COLOCACIÓN DE CATÉTER PLEURAL PERMANENTE,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN PLEURA,INSERCIÓN DE CATÉTER PLEURAL PERMANENTE,34.5.6.01,Z,true,true,2026-04-29 12:54:39
348001,BIOPSIA DE DIAFRAGMA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,BIOPSIA DE DIAFRAGMA,34.8.0.01,Z,true,true,2026-04-29 12:54:39
348002,BIOPSIA DE DIAFRAGMA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,BIOPSIA DE DIAFRAGMA,34.8.0.02,Z,true,true,2026-04-29 12:54:39
348101,ESCISIÓN TRANSTORÁCICA DE LESIÓN O TEJIDO DE DIAFRAGMA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,ESCISIÓN DE LESIÓN O TEJIDO DE DIAFRAGMA,34.8.1.01,Z,true,true,2026-04-29 12:54:39
348102,ESCISIÓN TRANSTORÁCICA DE LESIÓN O TEJIDO DE DIAFRAGMA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,ESCISIÓN DE LESIÓN O TEJIDO DE DIAFRAGMA,34.8.1.02,Z,true,true,2026-04-29 12:54:39
348202,SUTURA DE LACERACIÓN DIAFRAGMÁTICA VÍA ABDOMINAL POR LAPAROTOMÍA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,SUTURA DE LACERACIÓN DIAFRAGMÁTICA,34.8.2.02,Z,true,true,2026-04-29 12:54:39
348203,SUTURA DE LACERACIÓN DIAFRAGMÁTICA VÍA ABDOMINAL POR LAPAROSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,SUTURA DE LACERACIÓN DIAFRAGMÁTICA,34.8.2.03,Z,true,true,2026-04-29 12:54:39
348204,SUTURA DE LACERACIÓN DIAFRAGMÁTICA TRANSTORÁCICA VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,SUTURA DE LACERACIÓN DIAFRAGMÁTICA,34.8.2.04,Z,true,true,2026-04-29 12:54:39
348205,SUTURA DE LACERACIÓN DIAFRAGMÁTICA TRANSTORÁCICA POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,SUTURA DE LACERACIÓN DIAFRAGMÁTICA,34.8.2.05,Z,true,true,2026-04-29 12:54:39
348301,FISTULECTOMÍA TORACICOABDOMINAL,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,CIERRE DE FÍSTULA DE DIAFRAGMA,34.8.3.01,Z,true,true,2026-04-29 12:54:39
348302,FISTULECTOMÍA TORACICOGÁSTRICA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,CIERRE DE FÍSTULA DE DIAFRAGMA,34.8.3.02,Z,true,true,2026-04-29 12:54:39
348303,FISTULECTOMÍA TORACICOINTESTINAL,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,CIERRE DE FÍSTULA DE DIAFRAGMA,34.8.3.03,Z,true,true,2026-04-29 12:54:39
348501,IMPLANTACIÓN DE MARCAPASOS DIAFRAGMÁTICO VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,IMPLANTACIÓN DE MARCAPASOS DIAFRAGMÁTICO,34.8.5.01,Z,true,true,2026-04-29 12:54:39
348502,IMPLANTACIÓN DE MARCAPASOS DIAFRAGMÁTICO POR TORACOSCOPIA O LAPAROSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,IMPLANTACIÓN DE MARCAPASOS DIAFRAGMÁTICO,34.8.5.02,Z,true,true,2026-04-29 12:54:39
348601,PLICATURA DE DIAFRAGMA POR EVENTRACIÓN VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,PLICATURA DE DIAFRAGMA POR EVENTRACIÓN,34.8.6.01,Z,true,true,2026-04-29 12:54:39
348602,PLICATURA DE DIAFRAGMA POR EVENTRACIÓN POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",PROCEDIMIENTOS EN DIAFRAGMA,PLICATURA DE DIAFRAGMA POR EVENTRACIÓN,34.8.6.02,Z,true,true,2026-04-29 12:54:39
349401,CONTROL DE HEMORRAGIA DESPUÉS DE INTERVENCIONES INTRATORÁCICAS VÍA ABIERTA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA","OTROS PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",CONTROL DE HEMORRAGIA DESPUÉS DE INTERVENCIONES INTRATORÁCICAS,34.9.4.01,Z,true,true,2026-04-29 12:54:39
349402,CONTROL DE HEMORRAGIA DESPUÉS DE INTERVENCIONES INTRATORÁCICAS POR TORACOSCOPIA,CUPS,CapItulo 06 SISTEMA RESPIRATORIO,"PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA","OTROS PROCEDIMIENTOS EN PARED TORÁCICA, PLEURA, MEDIASTINO Y DIAFRAGMA",CONTROL DE HEMORRAGIA DESPUÉS DE INTERVENCIONES INTRATORÁCICAS,34.9.4.02,Z,true,true,2026-04-29 12:54:39
351101,VALVULOPLASTIA AÓRTICA VÍA ABIERTA,CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA AÓRTICA,35.1.1.01,Z,true,true,2026-04-29 12:54:39
351102,VALVULOPLASTIA AÓRTICA MÍNIMAMENTE INVASIVA,CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA AÓRTICA,35.1.1.02,Z,true,true,2026-04-29 12:54:39
351103,VALVULOPLASTIA AÓRTICA PERCUTÁNEA (ENDOVASCULAR),CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA AÓRTICA,35.1.1.03,Z,true,true,2026-04-29 12:54:39
351201,VALVULOPLASTIA MITRAL VÍA ABIERTA,CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA MITRAL,35.1.2.01,Z,true,true,2026-04-29 12:54:39
351202,VALVULOPLASTIA MITRAL MÍNIMAMENTE INVASIVA,CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA MITRAL,35.1.2.02,Z,true,true,2026-04-29 12:54:39
351203,VALVULOPLASTIA MITRAL VÍA PERCUTÁNEA (ENDOVASCULAR),CUPS,CapItulo 07 SISTEMA CIRCULATORIO,PROCEDIMIENTOS EN VÁLVULAS DEL CORAZÓN,VALVULOTOMÍAS O VALVULOPLASTIAS CARDÍACAS QUIRÚRGICAS,VALVULOPLASTIA MITRAL,35.1.2.03,Z,true,true,2026-04-29 12:54:39
